"id","session","trial","cs","photometry.1","photometry.2","photometry.3","photometry.4","photometry.5","photometry.6","photometry.7","photometry.8","photometry.9","photometry.10","photometry.11","photometry.12","photometry.13","photometry.14","photometry.15","photometry.16","photometry.17","photometry.18","photometry.19","photometry.20","photometry.21","photometry.22","photometry.23","photometry.24","photometry.25","photometry.26","photometry.27","photometry.28","photometry.29","photometry.30","photometry.31","photometry.32","photometry.33","photometry.34","photometry.35","photometry.36","photometry.37","photometry.38","photometry.39","photometry.40","photometry.41","photometry.42","photometry.43","photometry.44","photometry.45","photometry.46","photometry.47","photometry.48","photometry.49","photometry.50","photometry.51","photometry.52","photometry.53","photometry.54","photometry.55","photometry.56","photometry.57","photometry.58","photometry.59","photometry.60","photometry.61","photometry.62","photometry.63","photometry.64","photometry.65","photometry.66","photometry.67","photometry.68","photometry.69","photometry.70","photometry.71","photometry.72","photometry.73","photometry.74","photometry.75","photometry.76","photometry.77","photometry.78","photometry.79","photometry.80","photometry.81","photometry.82","photometry.83","photometry.84","photometry.85","photometry.86","photometry.87","photometry.88","photometry.89","photometry.90","photometry.91","photometry.92","photometry.93","photometry.94","photometry.95","photometry.96","photometry.97","photometry.98","photometry.99","photometry.100","photometry.101","photometry.102","photometry.103","photometry.104","photometry.105","photometry.106","photometry.107","photometry.108","photometry.109","photometry.110","photometry.111","photometry.112","photometry.113","photometry.114","photometry.115","photometry.116","photometry.117","photometry.118","photometry.119","photometry.120","photometry.121","photometry.122","photometry.123","photometry.124","photometry.125"
"HJ-FP-M2",1,1,0,-1.38682610195938,-1.4976090553091,-1.46045432801691,-1.25673002820751,-0.972411100406501,-0.471047436977203,0.0234560498428323,0.510590011930062,0.848286352517965,0.967558659108926,0.844391712117477,0.675937810560222,0.446038941317013,0.361558086811327,0.340163184420734,0.30898920827703,0.329177293112492,0.274605986132178,0.127485943893325,-0.00435157506178784,-0.0803853245239337,-0.283056630325172,-0.4670640225494,-0.515266200096268,-0.601695711164609,-0.734675415032409,-0.704606861513539,-0.588796967278181,-0.442874992343885,-0.315313040589959,-0.303994504063593,-0.295629501779211,-0.196113765616823,-0.393077676802975,-0.681348365722253,-0.721853110634711,-0.746586379549425,-0.8938581156914,-1.00648960903833,-0.989949201350699,-1.01027307511191,-1.1597220742874,-1.31554670760104,-1.27721703727273,-1.32058143637972,-1.3158350319048,-1.21666106839674,-1.15178543386502,-1.16529734982794,-1.07522703670961,-0.977008093820455,-0.704050776317161,-0.150397759210848,0.518582737353239,1.36670825455705,2.20720976231812,2.88181401361898,3.165494869657,3.25510513914996,3.0689681689011,2.85045724978133,2.63447184571033,2.44658162234228,2.31568895378929,2.22762709290125,2.17358854825993,2.04683865731332,2.0844744638515,2.11355941484662,2.18057803960353,2.32951453168978,2.43305502362052,2.51068043168701,2.56208560238701,2.73643796535979,2.78803230351104,2.76060356659819,2.65928905796248,2.56493436780739,2.32572557112873,2.12915388866957,2.1153124030776,2.14132990502396,2.17585627079771,2.2425261802347,2.19536829383044,2.12798057564139,1.96283866705896,1.74066575764185,1.47474376097302,1.27838054054866,1.01622253550426,0.724052000815873,0.532082898322507,0.456155279125296,0.342157514353241,0.345212325415908,0.418053909980184,0.506954941502819,0.469606827976631,0.436416901137452,0.339130455057956,0.388684560647282,0.478160127589476,0.653649262330424,0.76666809534714,0.96498210955888,1.10468151571347,1.12739351243243,1.08199347806316,1.05447782701262,0.93796108601359,0.786232233964852,0.708676432057411,0.549588923189,0.530821694074705,0.448611691394752,0.39127932228008,0.306130708710472,0.3869034616557,0.327913303662244,0.365614242727178,0.529405974093589,0.64290848487061,0.531744427079531
"HJ-FP-M2",1,2,0,-1.10904241737255,-1.12777225840448,-0.98280586258447,-0.894283868952623,-0.814571720042498,-0.785556571467828,-0.58345201264231,-0.59654158113284,-0.581538943545396,-0.520530748380189,-0.448406416180339,-0.553052416072245,-0.478933590965518,-0.500763826787949,-0.611021204494719,-0.585690161322132,-0.517441309503044,-0.558938264403182,-0.550168749131513,-0.564727448618629,-0.709652058571842,-0.848845420845649,-0.833509171244389,-0.735268250518505,-0.600808872740343,-0.438440065403287,-0.196540671118159,0.0497266505654966,0.179582178175035,0.354282291409423,0.539286265463805,0.590575441942835,0.503231184909909,0.322786925551033,0.15059041745695,-0.05801247664621,-0.28249865303527,-0.443430464349841,-0.468762567144053,-0.494436263618427,-0.425553441791603,-0.301262553439535,-0.0840830947425006,0.24378040001486,0.529318021860116,0.866427508133876,1.18666319937008,1.33031326261324,1.37197716591127,1.36554624589243,1.41313356822072,1.81876195033062,2.43733483919732,3.14239073625151,3.77389760044947,4.39054282370622,4.74855211822195,4.81297840688701,4.74459947020325,4.7887743352927,4.63344063031206,4.40391959626254,4.28118900880299,4.36686989581133,4.37864185338588,4.50526507310854,4.64743594038087,4.7554099413896,4.73972754070757,4.63826155338887,4.42090290998916,4.19199650311461,4.0116620022866,3.83870127180776,3.76734477500843,3.70914652581772,3.71007658831815,3.72763660099721,3.64310687710396,3.54704224218268,3.38266547360642,3.13797088299465,2.78391343176468,2.46453155777354,2.17650512075393,1.85927093959222,1.74568260602797,1.6846301832372,1.58619688039229,1.59728076877387,1.69617967602409,1.57897123830516,1.4991615606647,1.44654624887184,1.37372671145727,1.34456765232918,1.42482964208428,1.50244385741839,1.73912983163507,1.84696801340689,2.0334017810191,2.1521033022898,2.27052179143027,2.31284606401425,2.41000501406221,2.34240562862363,2.1793129013952,1.97748343807594,1.78664722356412,1.55771493842607,1.45459836239301,1.37065626467535,1.22791641804089,1.03479450078897,0.927530978932609,0.733665647055008,0.689906732724745,0.640782199173443,0.535129396895757,0.491736991043403,0.55761371015221,0.58728273372501,0.734626340576945,0.85478144670482,0.914839643611934
"HJ-FP-M2",1,3,0,-0.427550718395032,-0.479784353161939,-0.446966200574736,-0.605894279425971,-0.813339244968338,-0.917712498744421,-0.877987569879513,-0.810447874282017,-0.737344476994796,-0.558575811503551,-0.418211163918407,-0.318682670337675,-0.207274033436107,-0.00360432764913436,0.166460718725264,0.375070986257455,0.546004295640715,0.562468498051594,0.527582081498321,0.464687615982405,0.356780006148153,0.191065923936814,0.0739834730173231,0.0708210514052658,0.0253082609059981,0.0782501939846456,0.157975408948308,0.204541562407259,0.181172893236243,0.184081932145514,0.140229301967767,0.105258197705875,0.140539899479597,0.252457715745018,0.272019775413366,0.26844369354243,0.27377016917898,0.374676006503659,0.503967976461859,0.620517949033191,0.728378275378205,0.923382654119192,0.984066294549817,0.935589729687401,0.947517405560996,0.965765052583608,0.938688651096075,0.895625458932672,0.848327422445349,0.85118887650553,0.859733081096375,0.964217903253564,1.28307901138551,1.74521529633491,2.30433990393652,2.80175974631277,3.1296000752596,3.35129228028928,3.58402927752898,3.76187950740453,3.85328170858778,3.86154746231078,3.8431943150164,3.60625464739025,3.28383542924039,3.00092815831442,2.72202377970322,2.38144400912852,2.11669159051426,1.76523901124365,1.43608262035772,1.14219664892954,0.917553019448085,0.659127703987743,0.521966754610082,0.494161826601473,0.526860477741105,0.556501208596167,0.603185576110998,0.625242875599601,0.662347088552296,0.726784532276699,0.784577385356084,0.89642032733289,1.05437199555176,1.12318744951253,1.15385442503641,1.04673228100241,0.879687810735678,0.703807942205844,0.644621128264764,0.685719524756484,0.807900334381394,0.942886765154041,1.06355227186985,1.0760337173567,1.05057129549182,1.13103077610489,1.24414262210495,1.35969213868593,1.42117105008697,1.32191332625095,1.18960349212244,0.976711679453389,0.680193501235367,0.466817592372598,0.461542505689043,0.434022803585784,0.441472584402744,0.492901110270516,0.303032065384792,0.241852316787393,0.119200700019279,-0.0561583438302821,-0.248506365516698,-0.155009962364819,-0.336020336512897,-0.466285483793926,-0.625579292656375,-0.765169644932562,-0.912981363044207,-0.994009517594757,-1.12567943712568,-1.03816395352533,-0.741467070403497
"HJ-FP-M2",1,4,0,2.22349210955541,1.91026595925901,1.60223560240161,1.31230264067335,1.03516315739702,0.770250877486248,0.555252948532797,0.335580552407439,0.133725777678849,-0.0925164861877511,-0.193246847432854,-0.310203208958687,-0.293051746957894,-0.260888033675822,-0.181005321722341,-0.133150319268965,-0.159214287699247,-0.166754597922787,-0.232508534899521,-0.291847720058068,-0.32851462627971,-0.28082314063476,-0.225428995691863,-0.153469994282228,-0.0350735502772455,-0.0400009494888478,0.00903073049348733,0.0159421447289363,0.0533979644448629,0.00771544925573351,-0.0129135044681691,0.0124356302950684,0.0543302244968642,-0.11671142254301,-0.109610629623561,0.0574816256342569,0.0997352139702516,0.110553695649154,0.264890193894235,0.2975703001162,0.225478476671493,0.180251462990013,0.0401090397511829,-0.0249243332457923,-0.0663561927657771,-0.14389921128461,-0.257921578168543,-0.178012605867516,-0.09410206865057,-0.0451736660516576,0.229062076000477,0.754257328607346,1.43563656297253,2.38173423597455,3.30907051754616,4.16851138682433,4.72191787351245,5.07451832856224,5.03931835971725,4.94362277898042,4.73422491476782,4.49572570452506,4.24028589586102,4.10005710394895,4.11524580779312,4.03596107668526,3.99658818295235,3.92664644415863,3.8191314642313,3.72178022922462,3.55844525223943,3.39635751469331,3.2383897725788,3.18445789823339,2.98454501125473,2.92508174338068,3.00581809014528,2.93796688628587,2.84933401149542,2.69368763569007,2.56568638448916,2.40292422919121,2.49529656808756,2.55807217329543,2.64951812205206,2.61599493204126,2.44747243410419,2.22505215382802,1.90484579196174,1.71426429273424,1.66482312396601,1.67657223840583,1.72313657618036,1.69047409835646,1.55370472011335,1.31648754764831,1.2110755043495,1.02829416113746,1.11445115355684,1.30944283980006,1.55380665359282,1.5374549552353,1.42737001536496,1.2382823792274,1.03108687959858,0.825560443477795,0.796732069299031,0.893694133732061,0.914637081633291,0.869295126302897,0.786933126471353,0.734624859678498,0.773435159702729,0.952501500640176,1.07782971180889,1.12494542786265,1.08757292154313,0.968298210614263,0.741605283503829,0.562379249264874,0.473031021888079,0.276575416512678,-0.0180788782626654,-0.0661566850374553,0.105143008579648
"HJ-FP-M2",1,5,0,0.403130438415985,0.429182652319965,0.26013987893888,0.0101992489644012,-0.0807350880621046,-0.082908019714461,-0.155273613020477,-0.211841798854156,-0.104358562470484,-0.0292202151386347,-0.0174989582448385,0.115926610811605,0.390920054456214,0.421919778591859,0.357012298702241,0.383283983124683,0.291842992514726,0.214806457118505,0.188074017870167,0.206454977274032,0.0985914309233949,0.0680524008658844,0.260797518019114,0.553074633770411,0.701140764383827,0.870448337830441,0.980617333282075,0.703034715786017,0.345579691591151,0.0624167354331274,-0.162234815075539,-0.391791781679366,-0.459655037472411,-0.537344271262596,-0.590700692849845,-0.692402818761694,-0.697351228753144,-0.738965705070963,-0.844188462867068,-0.925350991063707,-0.803504691770732,-0.634613495323617,-0.55720712827167,-0.511846727158387,-0.395350550436255,-0.389895351824006,-0.527614825228443,-0.590685029663515,-0.517086256090014,-0.42525987850131,-0.13651412018911,0.250490435190764,0.939457842155655,1.85444755685883,2.88840545093417,3.67166147072318,4.2639949314404,4.76334906016342,4.89612458635503,4.85401597693135,4.67758602430196,4.53814214117905,4.11666289526347,3.86910767873739,3.49293458449356,3.09784322248795,2.92049704005357,2.84011081224257,2.5958680969174,2.48419817694824,2.57778123737792,2.51005525599372,2.40834101060723,2.40553965020335,2.3772463128647,2.10888203163662,1.95552349740768,1.65453465126922,1.36101170863181,1.20109204319324,1.1072367617636,1.04699700551102,1.00838337383544,0.855577886190545,0.637839497177078,0.501638076401812,0.344357560611469,0.226140398550588,0.153554787869994,0.110566788701896,0.0762769146492077,-0.0256990423344247,-0.0125858737914589,0.176704899645301,0.227260366152585,0.34903676275681,0.420097952417276,0.391173337212184,0.224550132418153,-0.0686523974007732,-0.266474042191909,-0.500045679222897,-0.60451232597143,-0.754413807165532,-0.613248314089764,-0.730772359480048,-0.773380742905329,-0.827301348677934,-0.905464188201611,-1.01413148819851,-0.997927813032596,-1.00623667494268,-0.968918155805127,-0.810695215398643,-0.623077630794443,-0.524055149224609,-0.431877009738876,-0.411176784317163,-0.377579087897929,-0.491368266677561,-0.54275986894592,-0.489572359750044,-0.539710281627171,-0.642583884048444,-0.7268880534699
"HJ-FP-M2",1,6,0,-0.402942504540438,-0.326959050907661,-0.398419175349384,-0.327749366098927,-0.313376356113907,-0.262095657613592,-0.329306641659333,-0.338324685514342,-0.372186804023428,-0.29559641701125,-0.285435352259369,-0.316129432769714,-0.288629936115784,-0.273587757094232,-0.359139083801528,-0.501815038202716,-0.541446523896383,-0.695188252242229,-0.688370101229429,-0.804675769992594,-0.849005371506546,-0.89562317078361,-0.869449286770043,-0.89573734686251,-0.677967657761541,-0.596913694238073,-0.613946371937007,-0.607270802933524,-0.726797091676766,-0.909315833082773,-0.995959842540918,-0.988381724170383,-0.973044886888945,-0.835565731251343,-0.872202467215377,-0.833254851016437,-0.796488837074933,-0.783297309119762,-0.867072265988453,-0.785551036297072,-0.845941329780085,-1.00676054840583,-1.11057469195247,-1.24255697680114,-1.27173748055762,-1.06834914690462,-0.879439133137121,-0.720563526071752,-0.565525223516762,-0.527742199935026,-0.594600212862983,-0.32250010142766,0.0416985262574755,0.485752124319529,0.969421283232505,1.6131572708248,2.02143102846676,2.2646298717875,2.42176770024721,2.52761125759974,2.50296295368856,2.48446547159196,2.3723404220305,2.21432100602504,2.15332674310166,2.09098781905486,2.01483410309472,2.04507197126531,2.21341214933252,2.30075564799555,2.16246270127898,2.0997623862285,2.0219179693549,1.87277407504222,1.57615082890716,1.45246640586112,1.29965981888874,1.21672865055566,1.06141510119287,1.15679624932131,1.27966538062863,1.36402050702316,1.40142448481539,1.44460607803605,1.3630521845717,1.15834204724007,0.975774809471663,0.827658643524711,0.800135703058192,0.838974954858178,0.872559002289983,0.761278133789957,0.689601074028226,0.662154594774104,0.454965232592936,0.37789977853191,0.324398197632367,0.299009895640494,0.0882166032936815,0.176412599846741,0.30973602362986,0.498202354179568,0.552363097872061,0.596852178285179,0.488224155052235,0.182904971253526,0.0423457125181121,-0.120086216255971,-0.223433598866665,-0.295083971699699,-0.26990019047558,-0.443040824050836,-0.364176377196017,-0.308292099740835,-0.339614015276911,-0.263413339962834,-0.150852400935244,-0.230659353499765,-0.281673767065517,-0.290850191179449,-0.41030932271051,-0.405884637412185,-0.391762774527497,-0.363816066207938,-0.186610720398511
"HJ-FP-M2",1,7,0,-0.104306037184644,-0.0360248613198594,0.0161317793451967,0.0132107679356785,0.113514396045236,0.0696108901230523,0.0794138299435357,0.13520901523359,0.143587935485988,-0.0338328970271944,0.0973719499895318,0.20154882349467,0.194660299732088,0.177499316442952,0.194644992976788,0.062313398824563,-0.0599495509523081,-0.0981580980445489,-0.0113482486978019,0.219539284833341,0.241835385473692,0.273866503242293,0.259637477205398,0.146082789625665,-0.0319492274815362,-0.163259549566753,-0.255220200086263,-0.35954714989038,-0.488029297200298,-0.711338623007891,-0.772207967937807,-0.839280992511962,-0.9103886072796,-0.89940327434547,-0.796374447813173,-0.708807182171652,-0.621630687689624,-0.468800953257324,-0.415425937052268,-0.315780509727593,-0.209778150073005,-0.0810910144764884,-0.0688250536456607,-0.00822819638647406,-0.0890993198563726,-0.208310071607586,-0.354267939679065,-0.548463659699664,-0.781943811551332,-0.962663628378893,-1.10477161601102,-1.33798755392137,-1.44512743597565,-1.44058714342206,-1.24952665133658,-0.89143264855422,-0.441824936884915,0.113868355509191,0.496111376153126,0.714350494825425,0.875428999464988,1.24870486038435,1.52533029988661,1.97808372878015,2.42771529723138,2.70782459738608,2.62946498233175,2.62827854538424,2.63290991884317,2.69283966002015,2.71300709335838,2.92230693875075,2.9613145610416,2.93675823876117,2.79276868873945,2.7020326280514,2.58661738574703,2.63175810978738,2.66226542452246,2.69852550080511,2.94667366903903,3.12609968788334,3.12750563148542,3.17651193751586,3.27343213943317,3.24964827451778,3.37782270440378,3.37600066216951,3.25515898740856,3.08929360649467,2.82238228322176,2.39334375301046,2.27125958793314,2.22711841397382,2.31183382076678,2.42241271578626,2.61667486911583,2.61631404654483,2.63655642704032,2.48762146701883,2.18408768771924,1.93648827815965,1.75006150863981,1.45497028547902,1.24918609148132,1.17233477211343,0.969573207160174,0.852710895077188,0.674569180022734,0.40798726409116,0.209011209125634,-0.0360509710312652,-0.264599387850639,-0.412407881858294,-0.531470472991217,-0.696019908175681,-0.691062954285253,-0.639025194130724,-0.479394716816819,-0.321951379607431,-0.231748802624609,-0.159369355410451,-0.203569227275841,-0.231334937605799,-0.0655047942207978
"HJ-FP-M2",1,8,0,-0.946728205828075,-0.957013689588644,-1.01677596088428,-1.03178485623116,-1.06907078449503,-1.10092246552081,-1.03613858635304,-0.868180871500721,-0.668391453342358,-0.492812621170431,-0.30306780698446,-0.165307181407976,-0.0985229192121925,-0.213276421980115,-0.178381537106297,-0.084986570385464,0.0989846576898338,0.255924367687136,0.47370692159264,0.481271204348546,0.401270947763006,0.244288830695614,0.0393613800382207,-0.0804513713824339,-0.157918101714753,-0.243733953691328,-0.312911569742318,-0.368888352976719,-0.397720406286984,-0.396114601123661,-0.354801232427191,-0.387871160374065,-0.4589936991004,-0.533784621838969,-0.664110709187145,-0.881188177913289,-0.994231260164487,-1.16809213447096,-1.27311500679353,-1.30556575130308,-1.33443917534899,-1.43690848420128,-1.2691397251339,-1.13254149159534,-1.12917328767369,-1.09010192238348,-1.02766199541377,-0.95773796242257,-0.878587778744325,-0.665048289329917,-0.103788819614405,0.795355340393278,1.59356115045052,2.41769626310861,3.36264646056116,4.03317445951955,4.45322536558477,4.95480771690433,5.4248359204826,5.63867696002191,5.83762209949518,5.91165310126527,5.80492496414413,5.58871336402038,5.43699288123815,5.14138398446267,4.87335199803264,4.54027764227732,4.19130076662208,3.82429247547209,3.47773211638917,3.13873620437494,2.7604434089559,2.36200198667713,2.06576022551575,1.88106998267448,1.69532947796353,1.64863499471296,1.73826674666157,1.65836444238605,1.58345616644679,1.42373113819477,1.24908034467682,1.19549740610872,1.2338620495632,1.25937526063361,1.31846895589773,1.42811734291533,1.29325022174283,1.20642819930814,1.23330765243794,1.28866877292645,1.42365037352398,1.64208774523521,1.81489157931341,1.77068877905816,1.66600667951843,1.61782119355086,1.53235047976104,1.43582167554806,1.42200496414131,1.76151908108298,1.98308227763604,2.25874170244374,2.56446127409034,2.7179039797047,2.63183067164139,2.66879781876176,2.6678648172014,2.56388519134748,2.53570736711504,2.5697897068671,2.50320485489097,2.29860845236336,2.09532688620702,1.99164706222591,1.75942684940551,1.47921916662435,1.3174631802647,1.30277225293815,1.36237354576247,1.24989633249066,1.09503667330585,0.916951187062988,0.64679738017652
"HJ-FP-M2",1,9,0,0.830397145931581,0.858598481826632,0.875267841934956,0.789302353690891,0.696538661535371,0.493386729280733,0.258377587258311,0.0583301162024661,-0.27578631899393,-0.447918180464434,-0.530589975065301,-0.637420494639008,-0.682247994984219,-0.562294704466086,-0.57782234775507,-0.523212356734416,-0.523456978405521,-0.620616937322425,-0.734220223041475,-0.796485912924679,-0.995494493422806,-1.03190400905908,-1.02477844157072,-1.02826950124758,-0.933990751184058,-1.00140693733689,-1.04957995404203,-1.04595502447703,-1.07599827951768,-1.1713742533079,-1.08970715958012,-1.09686410336753,-1.13045025536286,-1.1784389323341,-1.31137038833963,-1.34746205332141,-1.27966630810951,-1.22838543853557,-1.01925831722115,-0.830881223323518,-0.78268680061674,-0.779804538288515,-0.762817071778553,-0.894769468551817,-0.92851216308286,-1.01151638788751,-1.03515781879772,-1.0891757179139,-1.1057959078413,-0.945863968505877,-0.336417415025899,0.285972683837711,1.06511780642667,1.94824049873288,2.74453939607828,3.34262809741102,3.77110583048047,4.01274814727743,4.19854053357919,4.37204858601805,4.33909232646042,4.22527110936981,4.10552388506461,3.85031417571164,3.50861374447753,3.08590484859832,2.69348162176211,2.37495910320403,2.06416248887213,1.62970408495091,1.35099901046388,1.16695508095706,0.957753428204326,0.843010340236583,0.793091271681638,0.665786578005556,0.485863151372255,0.271513183497145,-0.00128192511133443,-0.246285737523953,-0.425018695644542,-0.657581640788578,-0.810409720395857,-0.85951883343785,-0.797209086232985,-0.740609962455667,-0.673324583626096,-0.551999125194957,-0.497490157937066,-0.521885223411266,-0.48964710759735,-0.387850890598842,-0.328024682123891,-0.124174156997763,0.163862518365277,0.174390047721983,0.236529980352712,0.27030390064606,0.0896433813220208,-0.257937147587754,-0.358732398961938,-0.347895017017981,-0.444754243514259,-0.507427345876636,-0.530913405349631,-0.561903259970227,-0.733527703434499,-0.836136153889768,-0.744165776203922,-0.626490968192779,-0.65745681825022,-0.657177256681,-0.526057384859597,-0.75681643862609,-0.962488920666039,-1.00379805963584,-0.976730169389805,-1.1211222676509,-1.0787058375058,-1.04069342996825,-1.01672779705177,-1.08736639588226,-0.991110731418854,-0.824839196092708,-0.628113601817069
"HJ-FP-M2",1,10,0,-1.03954409967908,-1.09542011014442,-1.14928365193194,-1.12017980472942,-1.07222912430596,-1.078984180299,-1.07889780240638,-0.965251168057741,-0.955561649169107,-0.906844611631114,-0.764255031657671,-0.521166916910063,-0.397172360954809,-0.302040456426933,-0.109866607424366,0.16606833679162,0.242824698190272,0.423236239310644,0.898636678982028,1.27114415800952,1.55867045398989,1.87452235576571,1.97174474322157,1.81595096042836,1.49405937818621,1.11605538559658,0.815075945460484,0.560883699353654,0.255683539897277,0.0513870216195036,-0.131413510213971,-0.263661908749213,-0.297276709376119,-0.295635246515908,-0.235988540115306,-0.170958159236589,-0.252258997758062,-0.397387412232191,-0.471360244579299,-0.486508136624225,-0.516415313089038,-0.452746170677964,-0.450901184793126,-0.477230595475318,-0.575721970998095,-0.574872187269577,-0.580001098630502,-0.402940595247417,-0.117250589874301,0.141548707790215,0.342154502555189,0.798404931554416,1.23958860441325,1.57223816765666,2.08738414201181,2.62606723905658,2.73905219157974,2.68718874832453,2.54522374273716,2.1650024903216,1.78820658081621,1.51375978092382,1.41060654538718,1.3887578121417,1.51401497300903,1.69545168539228,1.98335665457332,2.28076199483027,2.67385010483578,3.05284832529425,3.36401768948038,3.30358148484617,3.0128603949134,2.81555586646414,2.57896397980864,2.33779387966756,2.36659675968552,2.61207423276393,2.63285736029828,2.7731778045369,2.80907578845402,2.81981711172647,2.77163806205651,2.70077900935936,2.57110989913173,2.49966157157751,2.5922599473858,2.53380824239602,2.62866320955219,2.47597140368172,2.3333506488232,2.03646388155786,1.83690708660671,1.5502443572258,1.43912386853439,1.21542132288241,0.994796555602066,0.88722095136767,0.775224621622641,0.714636250085153,0.638693254453545,0.664938462154344,0.685730380075257,0.709464904070743,0.702986288667669,0.805585522428969,0.725201414997096,0.682060058225842,0.536115097007155,0.339000542412325,0.193764719850034,0.189524863927465,-0.0373813094925151,-0.155298750323995,-0.267612519416305,-0.327641128531439,-0.501881481115869,-0.517412307756507,-0.593374895379862,-0.706447863181522,-0.862003623259069,-0.964969746174062,-0.962092238992867,-0.828888161660846,-0.528517959515808
